Continent,Region/Country,Variable,Year,Quantity
Africa,Guinea,Imports,1996.0,4.0
Africa,Guinea,Production,1996.0,0.0
Africa,Guinea,Consumption,1997.0,3.0
Africa,Guinea,Imports,1997.0,3.0
Africa,Guinea,Production,1997.0,0.0
Africa,Guinea,Consumption,1998.0,4.0
Africa,Guinea,Imports,1998.0,4.0
Africa,Guinea,Production,1998.0,0.0
Africa,Guinea,Consumption,1999.0,4.0
Africa,Guinea,Imports,1999.0,4.0
Africa,Guinea,Production,1999.0,0.0
Africa,Guinea,Consumption,2000.0,4.0
Africa,Guinea,Imports,2000.0,4.0
Africa,Guinea,Production,2000.0,0.0
Africa,Guinea,Consumption,2001.0,9.0
Africa,Guinea,Imports,2001.0,9.0
Africa,Guinea,Production,2001.0,0.0
Africa,Guinea,Consumption,2002.0,14.0
Africa,Guinea,Imports,2002.0,14.0
Africa,Guinea,Production,2002.0,0.0
Africa,Guinea,Consumption,2003.0,13.0
Africa,Guinea,Imports,2003.0,13.0
Africa,Guinea,Production,2003.0,0.0
Africa,Guinea,Consumption,2004.0,7.0
Africa,Guinea,Imports,2004.0,7.0
Africa,Guinea,Production,2004.0,0.0
Africa,Guinea,Consumption,2005.0,7.0
Africa,Guinea,Imports,2005.0,7.0
Africa,Guinea,Production,2005.0,0.0
Africa,Guinea,Consumption,2006.0,7.0
Africa,Guinea,Imports,2006.0,7.0
Africa,Guinea,Production,2006.0,0.0
Africa,Guinea,Consumption,2007.0,8.0
Africa,Guinea,Imports,2007.0,8.0
Africa,Guinea,Production,2007.0,0.0
Africa,Guinea,Consumption,2008.0,1.0
Africa,Guinea,Imports,2008.0,9.0
Africa,Guinea,Production,2008.0,0.0
Africa,Guinea,Consumption,2009.0,1.0
Africa,Guinea,Imports,2009.0,1.0
Africa,Guinea,Production,2009.0,0.0
Africa,Guinea,Consumption,2010.0,14.0
Africa,Guinea,Imports,2010.0,14.0
Africa,Guinea,Production,2010.0,0.0
Africa,Guinea,Consumption,2011.0,12.0
Africa,Guinea,Imports,2011.0,9.0
Africa,Guinea,Production,2011.0,0.0
Africa,Guinea,Consumption,2012.0,7.0
Africa,Guinea,Imports,2012.0,6.0
Africa,Guinea,Production,2012.0,0.0
Africa,Guinea,Consumption,2013.0,6.0
Africa,Guinea,Imports,2013.0,7.0
Africa,Guinea,Production,2013.0,0.0
Africa,Guinea,Consumption,2014.0,6.0
Africa,Guinea,Imports,2014.0,6.0
Africa,Guinea,Production,2014.0,0.0
Africa,Guinea,Consumption,2015.0,5.0
Africa,Guinea,Imports,2015.0,5.0
Africa,Guinea,Production,2015.0,0.0
Africa,Guinea,Consumption,2016.0,5.0
Africa,Guinea,Imports,2016.0,5.0
Africa,Guinea,Production,2016.0,0.0
Africa,Guinea,Consumption,2017.0,6.0
Africa,Guinea,Imports,2017.0,7.0
Africa,Guinea,Production,2017.0,0.0
Africa,Guinea,Consumption,2018.0,7.0
Africa,Guinea,Imports,2018.0,7.0
Africa,Guinea,Production,2018.0,0.0
Africa,Guinea,Consumption,2019.0,8.0
Africa,Guinea,Imports,2019.0,9.0
Africa,Guinea,Production,2019.0,0.0
Africa,Guinea,Consumption,2020.0,9.0
Africa,Guinea,Imports,2020.0,29.0
Africa,Guinea,Production,2020.0,0.0
Africa,Guinea,Consumption,2021.0,9.0
Africa,Guinea,Imports,2021.0,38.0
Africa,Guinea,Production,2021.0,0.0
Africa,Guinea,Consumption,2022.0,9.0
Africa,Guinea,Imports,2022.0,30.0
Africa,Guinea,Production,2022.0,0.0
Africa,Guinea-Bissau,Consumption,1995.0,20.0
Africa,Guinea-Bissau,Imports,1995.0,20.0
Africa,Guinea-Bissau,Production,1995.0,0.0
Africa,Guinea-Bissau,Consumption,1996.0,25.0
Africa,Guinea-Bissau,Imports,1996.0,26.0
Africa,Guinea-Bissau,Production,1996.0,0.0
Africa,Guinea-Bissau,Consumption,1997.0,34.0
Africa,Guinea-Bissau,Imports,1997.0,34.0
Africa,Guinea-Bissau,Production,1997.0,0.0
Africa,Guinea-Bissau,Consumption,1998.0,12.0
Africa,Guinea-Bissau,Imports,1998.0,12.0
Africa,Guinea-Bissau,Production,1998.0,0.0
Africa,Guinea-Bissau,Consumption,1999.0,24.0
Africa,Guinea-Bissau,Imports,1999.0,24.0
Africa,Guinea-Bissau,Production,1999.0,0.0
Africa,Guinea-Bissau,Consumption,2000.0,36.0
Africa,Guinea-Bissau,Imports,2000.0,36.0
Africa,Guinea-Bissau,Production,2000.0,0.0
Africa,Guinea-Bissau,Consumption,2001.0,31.0
Africa,Guinea-Bissau,Imports,2001.0,31.0
Africa,Guinea-Bissau,Production,2001.0,0.0
Africa,Guinea-Bissau,Consumption,2002.0,43.0
Africa,Guinea-Bissau,Imports,2002.0,43.0
Africa,Guinea-Bissau,Production,2002.0,0.0
Africa,Guinea-Bissau,Consumption,2003.0,37.0
Africa,Guinea-Bissau,Imports,2003.0,37.0
Africa,Guinea-Bissau,Production,2003.0,0.0
Africa,Guinea-Bissau,Consumption,2004.0,35.0
Africa,Guinea-Bissau,Imports,2004.0,35.0
Africa,Guinea-Bissau,Production,2004.0,0.0
Africa,Guinea-Bissau,Consumption,2005.0,41.0
Africa,Guinea-Bissau,Imports,2005.0,41.0
Africa,Guinea-Bissau,Production,2005.0,0.0
Africa,Guinea-Bissau,Consumption,2006.0,30.0
Africa,Guinea-Bissau,Imports,2006.0,30.0
Africa,Guinea-Bissau,Production,2006.0,0.0
Africa,Guinea-Bissau,Consumption,2007.0,44.0
Africa,Guinea-Bissau,Imports,2007.0,44.0
Africa,Guinea-Bissau,Production,2007.0,0.0
Africa,Guinea-Bissau,Consumption,2008.0,42.0
Africa,Guinea-Bissau,Imports,2008.0,42.0
Africa,Guinea-Bissau,Production,2008.0,0.0
Africa,Guinea-Bissau,Consumption,2009.0,41.0
Africa,Guinea-Bissau,Imports,2009.0,41.0
Africa,Guinea-Bissau,Production,2009.0,0.0
Africa,Guinea-Bissau,Consumption,2010.0,53.0
Africa,Guinea-Bissau,Imports,2010.0,53.0
Africa,Guinea-Bissau,Production,2010.0,0.0
Africa,Guinea-Bissau,Consumption,2011.0,71.0
Africa,Guinea-Bissau,Imports,2011.0,71.0
Africa,Guinea-Bissau,Production,2011.0,0.0
Africa,Guinea-Bissau,Consumption,2012.0,71.0
Africa,Guinea-Bissau,Imports,2012.0,70.0
Africa,Guinea-Bissau,Production,2012.0,0.0
Africa,Guinea-Bissau,Consumption,2013.0,68.0
Africa,Guinea-Bissau,Imports,2013.0,65.0
Africa,Guinea-Bissau,Production,2013.0,0.0
Africa,Guinea-Bissau,Consumption,2014.0,70.0
Africa,Guinea-Bissau,Imports,2014.0,76.0
Africa,Guinea-Bissau,Production,2014.0,0.0
Africa,Guinea-Bissau,Consumption,2015.0,78.0
Africa,Guinea-Bissau,Imports,2015.0,80.0
Africa,Guinea-Bissau,Production,2015.0,0.0
Africa,Guinea-Bissau,Consumption,2016.0,86.0
Africa,Guinea-Bissau,Imports,2016.0,92.0
Africa,Guinea-Bissau,Production,2016.0,0.0
Africa,Guinea-Bissau,Consumption,2017.0,101.0
Africa,Guinea-Bissau,Imports,2017.0,110.0
Africa,Guinea-Bissau,Production,2017.0,0.0
Africa,Guinea-Bissau,Consumption,2018.0,100.0
Africa,Guinea-Bissau,Imports,2018.0,93.0
Africa,Guinea-Bissau,Production,2018.0,0.0
Africa,Guinea-Bissau,Consumption,2019.0,97.0
Africa,Guinea-Bissau,Imports,2019.0,100.0
Africa,Guinea-Bissau,Production,2019.0,0.0
Africa,Guinea-Bissau,Consumption,2020.0,100.0
Africa,Guinea-Bissau,Imports,2020.0,90.0
Africa,Guinea-Bissau,Production,2020.0,0.0
Africa,Guinea-Bissau,Consumption,2021.0,100.0
Africa,Guinea-Bissau,Imports,2021.0,114.0
Africa,Guinea-Bissau,Production,2021.0,0.0
Africa,Guinea-Bissau,Consumption,2022.0,100.0
Africa,Guinea-Bissau,Imports,2022.0,114.0
Africa,Guinea-Bissau,Production,2022.0,0.0
America,Guyana,Consumption,1995.0,0.0
America,Guyana,Exports,1995.0,0.0
America,Guyana,Imports,1995.0,0.0
America,Guyana,Production,1995.0,0.0
America,Guyana,Consumption,1996.0,0.0
America,Guyana,Exports,1996.0,0.0
America,Guyana,Imports,1996.0,0.0
America,Guyana,Production,1996.0,0.0
America,Guyana,Consumption,1997.0,0.0
America,Guyana,Exports,1997.0,0.0
America,Guyana,Imports,1997.0,0.0
America,Guyana,Production,1997.0,0.0
America,Guyana,Consumption,1998.0,0.0
America,Guyana,Exports,1998.0,0.0
America,Guyana,Imports,1998.0,0.0
America,Guyana,Production,1998.0,0.0
America,Guyana,Consumption,1999.0,0.0
America,Guyana,Exports,1999.0,0.0
America,Guyana,Imports,1999.0,0.0
America,Guyana,Production,1999.0,0.0
America,Guyana,Consumption,2000.0,0.0
America,Guyana,Exports,2000.0,0.0
America,Guyana,Imports,2000.0,0.0
America,Guyana,Production,2000.0,0.0
America,Guyana,Consumption,2001.0,0.0
America,Guyana,Exports,2001.0,0.0
America,Guyana,Imports,2001.0,0.0
America,Guyana,Production,2001.0,0.0
America,Guyana,Consumption,2002.0,0.0
America,Guyana,Exports,2002.0,0.0
America,Guyana,Imports,2002.0,0.0
America,Guyana,Production,2002.0,0.0
America,Guyana,Consumption,2003.0,1.0
America,Guyana,Exports,2003.0,0.0
America,Guyana,Imports,2003.0,1.0
America,Guyana,Production,2003.0,0.0
America,Guyana,Consumption,2004.0,0.0
America,Guyana,Exports,2004.0,0.0
America,Guyana,Imports,2004.0,0.0
America,Guyana,Production,2004.0,0.0
America,Guyana,Consumption,2005.0,1.0
America,Guyana,Exports,2005.0,0.0
America,Guyana,Imports,2005.0,1.0
America,Guyana,Production,2005.0,0.0
America,Guyana,Consumption,2006.0,0.0
America,Guyana,Exports,2006.0,1.0
America,Guyana,Imports,2006.0,2.0
America,Guyana,Production,2006.0,0.0
America,Guyana,Consumption,2007.0,0.0
America,Guyana,Exports,2007.0,1.0
America,Guyana,Imports,2007.0,0.0
America,Guyana,Production,2007.0,0.0
America,Guyana,Consumption,2008.0,0.0
America,Guyana,Exports,2008.0,0.0
America,Guyana,Imports,2008.0,0.0
America,Guyana,Production,2008.0,0.0
America,Guyana,Consumption,2009.0,0.0
America,Guyana,Exports,2009.0,2.0
America,Guyana,Imports,2009.0,1.0
America,Guyana,Production,2009.0,0.0
America,Guyana,Consumption,2010.0,0.0
America,Guyana,Exports,2010.0,0.0
America,Guyana,Imports,2010.0,1.0
America,Guyana,Production,2010.0,0.0
America,Guyana,Consumption,2011.0,1.0
America,Guyana,Exports,2011.0,1.0
America,Guyana,Imports,2011.0,2.0
America,Guyana,Production,2011.0,0.0
America,Guyana,Consumption,2012.0,1.0
America,Guyana,Exports,2012.0,1.0
America,Guyana,Imports,2012.0,1.0
America,Guyana,Production,2012.0,0.0
America,Guyana,Consumption,2013.0,0.0
America,Guyana,Exports,2013.0,1.0
America,Guyana,Imports,2013.0,1.0
America,Guyana,Production,2013.0,0.0
America,Guyana,Consumption,2014.0,0.0
America,Guyana,Exports,2014.0,1.0
America,Guyana,Imports,2014.0,1.0
America,Guyana,Production,2014.0,0.0
America,Guyana,Consumption,2015.0,0.0
America,Guyana,Exports,2015.0,2.0
America,Guyana,Imports,2015.0,1.0
America,Guyana,Production,2015.0,0.0
America,Guyana,Consumption,2016.0,0.0
America,Guyana,Exports,2016.0,1.0
America,Guyana,Imports,2016.0,2.0
America,Guyana,Production,2016.0,0.0
America,Guyana,Consumption,2017.0,1.0
America,Guyana,Exports,2017.0,0.0
America,Guyana,Imports,2017.0,2.0
America,Guyana,Production,2017.0,0.0
America,Guyana,Consumption,2018.0,2.0
America,Guyana,Exports,2018.0,0.0
America,Guyana,Imports,2018.0,2.0
America,Guyana,Production,2018.0,0.0
America,Guyana,Consumption,2019.0,2.0
America,Guyana,Exports,2019.0,0.0
America,Guyana,Imports,2019.0,3.0
America,Guyana,Production,2019.0,0.0
America,Guyana,Consumption,2020.0,3.0
America,Guyana,Exports,2020.0,0.0
America,Guyana,Imports,2020.0,2.0
America,Guyana,Production,2020.0,0.0
America,Guyana,Consumption,2021.0,3.0
America,Guyana,Exports,2021.0,0.0
America,Guyana,Imports,2021.0,3.0
America,Guyana,Production,2021.0,0.0
America,Guyana,Consumption,2022.0,3.0
America,Guyana,Exports,2022.0,0.0
America,Guyana,Imports,2022.0,4.0
America,Guyana,Production,2022.0,0.0
America,Haiti,Consumption,1995.0,3.0
America,Haiti,Imports,1995.0,3.0
America,Haiti,Production,1995.0,0.0
America,Haiti,Consumption,1996.0,3.0
America,Haiti,Imports,1996.0,3.0
America,Haiti,Production,1996.0,0.0
America,Haiti,Consumption,1997.0,3.0
America,Haiti,Imports,1997.0,3.0
America,Haiti,Production,1997.0,0.0
America,Haiti,Consumption,1998.0,4.0
America,Haiti,Imports,1998.0,4.0
America,Haiti,Production,1998.0,0.0
America,Haiti,Consumption,1999.0,4.0
America,Haiti,Imports,1999.0,4.0
America,Haiti,Production,1999.0,0.0
America,Haiti,Consumption,2000.0,4.0
America,Haiti,Imports,2000.0,4.0
America,Haiti,Production,2000.0,0.0
America,Haiti,Consumption,2001.0,7.0
America,Haiti,Imports,2001.0,7.0
America,Haiti,Production,2001.0,0.0
America,Haiti,Consumption,2002.0,9.0
America,Haiti,Imports,2002.0,9.0
America,Haiti,Production,2002.0,0.0
America,Haiti,Consumption,2003.0,4.0
America,Haiti,Imports,2003.0,4.0
America,Haiti,Production,2003.0,0.0
America,Haiti,Consumption,2004.0,3.0
America,Haiti,Imports,2004.0,3.0
America,Haiti,Production,2004.0,0.0
America,Haiti,Consumption,2005.0,5.0
America,Haiti,Imports,2005.0,5.0
America,Haiti,Production,2005.0,0.0
America,Haiti,Consumption,2006.0,5.0
America,Haiti,Imports,2006.0,5.0
America,Haiti,Production,2006.0,0.0
America,Haiti,Consumption,2007.0,8.0
America,Haiti,Imports,2007.0,8.0
America,Haiti,Production,2007.0,0.0
America,Haiti,Consumption,2008.0,5.0
America,Haiti,Imports,2008.0,5.0
America,Haiti,Production,2008.0,0.0
America,Haiti,Consumption,2009.0,7.0
America,Haiti,Imports,2009.0,7.0
America,Haiti,Production,2009.0,0.0
America,Haiti,Consumption,2010.0,7.0
America,Haiti,Imports,2010.0,7.0
America,Haiti,Production,2010.0,0.0
America,Haiti,Consumption,2011.0,8.0
America,Haiti,Imports,2011.0,8.0
America,Haiti,Production,2011.0,0.0
America,Haiti,Consumption,2012.0,8.0
America,Haiti,Imports,2012.0,9.0
America,Haiti,Production,2012.0,0.0
America,Haiti,Consumption,2013.0,8.0
America,Haiti,Imports,2013.0,69.0
America,Haiti,Production,2013.0,0.0
America,Haiti,Consumption,2014.0,12.0
America,Haiti,Imports,2014.0,12.0
America,Haiti,Production,2014.0,0.0
America,Haiti,Consumption,2015.0,8.0
America,Haiti,Imports,2015.0,8.0
America,Haiti,Production,2015.0,0.0
America,Haiti,Consumption,2016.0,9.0
America,Haiti,Imports,2016.0,15.0
America,Haiti,Production,2016.0,0.0
America,Haiti,Consumption,2017.0,16.0
America,Haiti,Imports,2017.0,18.0
America,Haiti,Production,2017.0,0.0
America,Haiti,Consumption,2018.0,18.0
America,Haiti,Imports,2018.0,18.0
America,Haiti,Production,2018.0,0.0
America,Haiti,Consumption,2019.0,18.0
America,Haiti,Imports,2019.0,18.0
America,Haiti,Production,2019.0,0.0
America,Haiti,Consumption,2020.0,18.0
America,Haiti,Imports,2020.0,18.0
America,Haiti,Production,2020.0,0.0
America,Haiti,Consumption,2021.0,18.0
America,Haiti,Imports,2021.0,18.0
America,Haiti,Production,2021.0,0.0
America,Haiti,Consumption,2022.0,18.0
America,Haiti,Imports,2022.0,18.0
America,Haiti,Production,2022.0,0.0
America,Honduras,Consumption,1995.0,4.0
America,Honduras,Exports,1995.0,0.0
America,Honduras,Imports,1995.0,4.0
America,Honduras,Production,1995.0,0.0
America,Honduras,Consumption,1996.0,5.0
America,Honduras,Exports,1996.0,0.0
America,Honduras,Imports,1996.0,5.0
America,Honduras,Production,1996.0,0.0
America,Honduras,Consumption,1997.0,6.0
America,Honduras,Exports,1997.0,0.0
America,Honduras,Imports,1997.0,6.0
America,Honduras,Production,1997.0,0.0
America,Honduras,Consumption,1998.0,5.0
America,Honduras,Exports,1998.0,0.0
America,Honduras,Imports,1998.0,5.0
America,Honduras,Production,1998.0,0.0
America,Honduras,Consumption,1999.0,8.0
America,Honduras,Exports,1999.0,0.0
America,Honduras,Imports,1999.0,8.0
America,Honduras,Production,1999.0,0.0
America,Honduras,Consumption,2000.0,10.0
America,Honduras,Exports,2000.0,0.0
America,Honduras,Imports,2000.0,10.0
America,Honduras,Production,2000.0,0.0
America,Honduras,Consumption,2001.0,6.0
America,Honduras,Exports,2001.0,0.0
America,Honduras,Imports,2001.0,6.0
America,Honduras,Production,2001.0,0.0
America,Honduras,Consumption,2002.0,14.0
America,Honduras,Exports,2002.0,0.0
America,Honduras,Imports,2002.0,14.0
America,Honduras,Production,2002.0,0.0
America,Honduras,Consumption,2003.0,11.0
America,Honduras,Exports,2003.0,0.0
America,Honduras,Imports,2003.0,12.0
America,Honduras,Production,2003.0,0.0
America,Honduras,Consumption,2004.0,6.0
America,Honduras,Exports,2004.0,0.0
America,Honduras,Imports,2004.0,7.0
America,Honduras,Production,2004.0,0.0
America,Honduras,Consumption,2005.0,14.0
America,Honduras,Exports,2005.0,1.0
America,Honduras,Imports,2005.0,14.0
America,Honduras,Production,2005.0,0.0
America,Honduras,Consumption,2006.0,15.0
America,Honduras,Exports,2006.0,0.0
America,Honduras,Imports,2006.0,16.0
America,Honduras,Production,2006.0,0.0
America,Honduras,Consumption,2007.0,20.0
America,Honduras,Exports,2007.0,0.0
America,Honduras,Imports,2007.0,20.0
America,Honduras,Production,2007.0,0.0
America,Honduras,Consumption,2008.0,21.0
America,Honduras,Exports,2008.0,0.0
America,Honduras,Imports,2008.0,21.0
America,Honduras,Production,2008.0,0.0
America,Honduras,Consumption,2009.0,16.0
America,Honduras,Exports,2009.0,0.0
America,Honduras,Imports,2009.0,16.0
America,Honduras,Production,2009.0,0.0
America,Honduras,Consumption,2010.0,11.0
America,Honduras,Exports,2010.0,0.0
America,Honduras,Imports,2010.0,11.0
America,Honduras,Production,2010.0,0.0
America,Honduras,Consumption,2011.0,11.0
America,Honduras,Exports,2011.0,0.0
America,Honduras,Imports,2011.0,11.0
America,Honduras,Production,2011.0,0.0
America,Honduras,Consumption,2012.0,16.0
America,Honduras,Exports,2012.0,0.0
America,Honduras,Imports,2012.0,22.0
America,Honduras,Production,2012.0,0.0
America,Honduras,Consumption,2013.0,16.0
America,Honduras,Exports,2013.0,0.0
America,Honduras,Imports,2013.0,10.0
America,Honduras,Production,2013.0,0.0
America,Honduras,Consumption,2014.0,14.0
America,Honduras,Exports,2014.0,0.0
America,Honduras,Imports,2014.0,17.0
America,Honduras,Production,2014.0,0.0
America,Honduras,Consumption,2015.0,14.0
America,Honduras,Exports,2015.0,0.0
America,Honduras,Imports,2015.0,20.0
America,Honduras,Production,2015.0,0.0
America,Honduras,Consumption,2016.0,15.0
America,Honduras,Exports,2016.0,0.0
America,Honduras,Imports,2016.0,19.0
America,Honduras,Production,2016.0,0.0
America,Honduras,Consumption,2017.0,19.0
America,Honduras,Exports,2017.0,0.0
America,Honduras,Imports,2017.0,20.0
America,Honduras,Production,2017.0,0.0
America,Honduras,Consumption,2018.0,20.0
America,Honduras,Exports,2018.0,0.0
America,Honduras,Imports,2018.0,23.0
America,Honduras,Production,2018.0,0.0
America,Honduras,Consumption,2019.0,20.0
America,Honduras,Exports,2019.0,0.0
America,Honduras,Imports,2019.0,22.0
America,Honduras,Production,2019.0,0.0
America,Honduras,Consumption,2020.0,20.0
America,Honduras,Exports,2020.0,0.0
America,Honduras,Imports,2020.0,18.0
America,Honduras,Production,2020.0,0.0
America,Honduras,Consumption,2021.0,20.0
America,Honduras,Exports,2021.0,0.0
America,Honduras,Imports,2021.0,29.0
America,Honduras,Production,2021.0,0.0
America,Honduras,Consumption,2022.0,20.0
America,Honduras,Exports,2022.0,0.0
America,Honduras,Imports,2022.0,29.0
America,Honduras,Production,2022.0,0.0
Europe,Hungary,Consumption,1995.0,3087.0
Europe,Hungary,Exports,1995.0,1269.0
Europe,Hungary,Imports,1995.0,33.0
Europe,Hungary,Production,1995.0,3289.0
Europe,Hungary,Consumption,1996.0,3050.0
Europe,Hungary,Exports,1996.0,1062.0
Europe,Hungary,Imports,1996.0,52.0
Europe,Hungary,Production,1996.0,4188.0
Europe,Hungary,Consumption,1997.0,2945.0
Europe,Hungary,Exports,1997.0,1006.0
Europe,Hungary,Imports,1997.0,37.0
Europe,Hungary,Production,1997.0,4472.0
Europe,Hungary,Consumption,1998.0,2945.0
Europe,Hungary,Exports,1998.0,1076.0
Europe,Hungary,Imports,1998.0,25.0
Europe,Hungary,Production,1998.0,4334.0
Europe,Hungary,Consumption,1999.0,3182.0
Europe,Hungary,Exports,1999.0,872.0
Europe,Hungary,Imports,1999.0,21.0
Europe,Hungary,Production,1999.0,3339.0
Europe,Hungary,Consumption,2000.0,3150.0
Europe,Hungary,Exports,2000.0,802.0
Europe,Hungary,Imports,2000.0,24.0
Europe,Hungary,Production,2000.0,4299.0
Europe,Hungary,Consumption,2001.0,3200.0
Europe,Hungary,Exports,2001.0,696.0
Europe,Hungary,Imports,2001.0,34.0
Europe,Hungary,Production,2001.0,5406.0
Europe,Hungary,Consumption,2002.0,3454.0
Europe,Hungary,Exports,2002.0,767.0
Europe,Hungary,Imports,2002.0,54.0
Europe,Hungary,Production,2002.0,3333.0
Europe,Hungary,Consumption,2003.0,3120.0
Europe,Hungary,Exports,2003.0,689.0
Europe,Hungary,Imports,2003.0,63.0
Europe,Hungary,Production,2003.0,3880.0
Europe,Hungary,Consumption,2004.0,3080.0
Europe,Hungary,Exports,2004.0,458.0
Europe,Hungary,Imports,2004.0,43.0
Europe,Hungary,Production,2004.0,5272.0
Europe,Hungary,Consumption,2005.0,2643.0
Europe,Hungary,Exports,2005.0,523.0
Europe,Hungary,Imports,2005.0,63.0
Europe,Hungary,Production,2005.0,2900.0
Europe,Hungary,Consumption,2006.0,2884.0
Europe,Hungary,Exports,2006.0,534.0
Europe,Hungary,Imports,2006.0,147.0
Europe,Hungary,Production,2006.0,3100.0
Europe,Hungary,Consumption,2007.0,2822.0
Europe,Hungary,Exports,2007.0,483.0
Europe,Hungary,Imports,2007.0,83.0
Europe,Hungary,Production,2007.0,3222.0
Europe,Hungary,Consumption,2008.0,3029.0
Europe,Hungary,Exports,2008.0,669.0
Europe,Hungary,Imports,2008.0,237.0
Europe,Hungary,Production,2008.0,3460.0
Europe,Hungary,Consumption,2009.0,2611.0
Europe,Hungary,Exports,2009.0,722.0
Europe,Hungary,Imports,2009.0,134.0
Europe,Hungary,Production,2009.0,3065.0
Europe,Hungary,Consumption,2010.0,2345.0
Europe,Hungary,Exports,2010.0,828.0
Europe,Hungary,Imports,2010.0,181.0
Europe,Hungary,Production,2010.0,1646.0
Europe,Hungary,Consumption,2011.0,2591.0
Europe,Hungary,Exports,2011.0,622.0
Europe,Hungary,Imports,2011.0,537.0
Europe,Hungary,Production,2011.0,2508.0
Europe,Hungary,Consumption,2012.0,2355.0
Europe,Hungary,Exports,2012.0,528.0
Europe,Hungary,Imports,2012.0,408.0
Europe,Hungary,Production,2012.0,1765.0
Europe,Hungary,Consumption,2013.0,2357.0
Europe,Hungary,Exports,2013.0,544.0
Europe,Hungary,Imports,2013.0,433.0
Europe,Hungary,Production,2013.0,2573.0
Europe,Hungary,Consumption,2014.0,2149.0
Europe,Hungary,Exports,2014.0,632.0
Europe,Hungary,Imports,2014.0,372.0
Europe,Hungary,Production,2014.0,2427.0
Europe,Hungary,Consumption,2015.0,2491.0
Europe,Hungary,Exports,2015.0,699.0
Europe,Hungary,Imports,2015.0,262.0
Europe,Hungary,Production,2015.0,2780.0
Europe,Hungary,Consumption,2016.0,2638.0
Europe,Hungary,Exports,2016.0,760.0
Europe,Hungary,Imports,2016.0,207.0
Europe,Hungary,Production,2016.0,2821.0
Europe,Hungary,Consumption,2017.0,2426.0
Europe,Hungary,Exports,2017.0,984.0
Europe,Hungary,Imports,2017.0,195.0
Europe,Hungary,Production,2017.0,2548.0
Europe,Hungary,Consumption,2018.0,2404.0
Europe,Hungary,Exports,2018.0,1284.0
Europe,Hungary,Imports,2018.0,72.0
Europe,Hungary,Production,2018.0,3645.0
Europe,Hungary,Consumption,2019.0,2054.0
Europe,Hungary,Exports,2019.0,1106.0
Europe,Hungary,Imports,2019.0,108.0
Europe,Hungary,Production,2019.0,2394.0
Europe,Hungary,Consumption,2020.0,2016.0
Europe,Hungary,Exports,2020.0,1291.0
Europe,Hungary,Imports,2020.0,77.0
Europe,Hungary,Production,2020.0,2586.0
Europe,Hungary,Consumption,2021.0,1705.0
Europe,Hungary,Exports,2021.0,1096.0
Europe,Hungary,Imports,2021.0,92.0
Europe,Hungary,Production,2021.0,2588.0
Europe,Hungary,Consumption,2022.0,1657.0
Europe,Hungary,Exports,2022.0,1379.0
Europe,Hungary,Imports,2022.0,86.0
Europe,Hungary,Production,2022.0,2484.0
Europe,Iceland,Consumption,1995.0,15.0
Europe,Iceland,Exports,1995.0,0.0
Europe,Iceland,Imports,1995.0,20.0
Europe,Iceland,Consumption,1996.0,16.0
Europe,Iceland,Exports,1996.0,0.0
Europe,Iceland,Imports,1996.0,21.0
Europe,Iceland,Consumption,1997.0,17.0
Europe,Iceland,Exports,1997.0,0.0
Europe,Iceland,Imports,1997.0,20.0
Europe,Iceland,Consumption,1998.0,20.0
Europe,Iceland,Exports,1998.0,0.0
Europe,Iceland,Imports,1998.0,23.0
Europe,Iceland,Consumption,1999.0,23.0
Europe,Iceland,Exports,1999.0,0.0
Europe,Iceland,Imports,1999.0,26.0
Europe,Iceland,Consumption,2000.0,23.0
Europe,Iceland,Exports,2000.0,0.0
Europe,Iceland,Imports,2000.0,23.0
Europe,Iceland,Consumption,2001.0,24.0
Europe,Iceland,Exports,2001.0,0.0
Europe,Iceland,Imports,2001.0,25.0
Europe,Iceland,Consumption,2002.0,25.0
Europe,Iceland,Exports,2002.0,0.0
Europe,Iceland,Imports,2002.0,26.0
Europe,Iceland,Consumption,2003.0,28.0
Europe,Iceland,Exports,2003.0,1.0
Europe,Iceland,Imports,2003.0,29.0
Europe,Iceland,Consumption,2004.0,30.0
Europe,Iceland,Exports,2004.0,0.0
Europe,Iceland,Imports,2004.0,32.0
Europe,Iceland,Consumption,2005.0,30.0
Europe,Iceland,Exports,2005.0,0.0
Europe,Iceland,Imports,2005.0,34.0
Europe,Iceland,Consumption,2006.0,36.0
Europe,Iceland,Exports,2006.0,0.0
Europe,Iceland,Imports,2006.0,36.0
Europe,Iceland,Consumption,2007.0,39.0
Europe,Iceland,Exports,2007.0,0.0
Europe,Iceland,Imports,2007.0,39.0
Europe,Iceland,Consumption,2008.0,39.0
Europe,Iceland,Exports,2008.0,0.0
Europe,Iceland,Imports,2008.0,39.0
Europe,Iceland,Consumption,2009.0,56.0
Europe,Iceland,Exports,2009.0,1.0
Europe,Iceland,Imports,2009.0,57.0
Europe,Iceland,Consumption,2010.0,47.0
Europe,Iceland,Exports,2010.0,0.0
Europe,Iceland,Imports,2010.0,38.0
Europe,Iceland,Consumption,2011.0,38.0
Europe,Iceland,Exports,2011.0,1.0
Europe,Iceland,Imports,2011.0,40.0
Europe,Iceland,Consumption,2012.0,39.0
Europe,Iceland,Exports,2012.0,0.0
Europe,Iceland,Imports,2012.0,40.0
Europe,Iceland,Consumption,2013.0,40.0
Europe,Iceland,Exports,2013.0,0.0
